Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,39.262943267822266,79.59549713134766,52.15444564819336,98.76679992675781,24.380666732788086,40.11710594038405,82.12850189208984,53.14674409029984,101.77554366899868,25.191333770751953,39.215490590548214,79.25,52.038404143978894,98.2731067833183,24.288667678833008,40.09812414539299,81.9000015258789,52.56654035265501,100.83472805018204,25.0,162814800,127344000,36358000,47043100,95064000
2018-12-17,38.89755630493164,76.04550170898438,50.86213302612305,95.84190368652344,23.22800064086914,39.943904744588174,78.80650329589844,52.68357731226847,98.5525683999628,24.3799991607666,38.61046161430654,75.25050354003906,50.41482970990249,94.74273490170854,22.92533302307129,39.25582820608512,78.30000305175781,51.92137551843828,98.18928446408741,24.133333206176758,177151600,176596000,49932000,56957300,115110000
2018-12-18,39.4029426574707,77.5739974975586,51.74284744262695,96.84790802001953,22.468666076660156,39.74935053997611,78.37750244140625,52.5501740698166,97.35091810354068,23.43666648864746,39.00433211137292,76.15049743652344,51.101643539839884,95.49723082164701,22.246000289916992,39.2392278057024,77.0,51.276203307045996,96.64297719635128,23.369333267211914,135366000,130460000,43640000,49319200,106500000
2018-12-19,38.17388153076172,74.75399780273438,51.348602294921875,96.58707427978516,22.197999954223633,39.73035222871584,79.22650146484375,53.34460607430533,99.55854943269603,23.134000778198242,37.746800273297104,74.15899658203125,50.553673969353085,94.40736426260312,21.982667922973633,39.38631585646059,77.15249633789062,51.935252952231664,96.54981348985045,22.50666618347168,196189200,175844000,58264000,68198200,124113000
2018-12-20,37.21058654785156,73.04149627685547,50.75947570800781,94.5564193725586,21.025333404541016,38.4633561025011,75.4749984741211,51.94269722042624,97.1646110366954,22.019332885742188,36.84756830306149,71.6344985961914,49.979919413197926,92.01342521558604,20.791332244873047,38.05762791222595,74.19999694824219,50.879482241119874,95.9909279858803,21.803333282470703,259092000,199836000,53674000,70334200,136078500
2018-12-21,35.76325988769531,68.87249755859375,49.15622329711914,91.50110626220703,21.31800079345703,37.5261558756445,74.0,51.458196608978,95.9443512463454,21.564666748046875,35.502268316215726,68.197998046875,48.65734815338162,90.78384839445772,20.82933235168457,37.21770799988889,73.24949645996094,51.17900616560844,94.66819566647624,21.15999984741211,382978400,272806000,104656000,111242100,120252000
2018-12-24,34.83791732788086,67.197998046875,48.829917907714844,87.68197631835938,19.69266700744629,35.95781796306272,69.80149841308594,50.19116464341716,91.25893527667569,20.96666717529297,34.780971939167266,65.3499984741211,48.48228907614049,87.54225718882371,19.68000030517578,35.151107914787005,67.30000305175781,48.81255954504029,90.98879978162076,20.899999618530273,148676800,144400000,36360000,43935200,83398500
2018-12-26,37.291259765625,73.54499816894531,51.96302795410156,93.67147827148438,21.73933219909668,37.30549520857778,73.65799713134766,51.99278082622474,93.79257761368018,21.79800033569336,34.811819953403344,68.15049743652344,49.22565021595134,87.5235901582191,19.606000900268555,35.186702306259825,68.44450378417969,49.49046364150032,88.62275857140659,20.0,234330000,208236000,46318000,51634800,122446500
2018-12-27,37.049251556396484,73.08200073242188,52.21345901489258,94.24903869628906,21.075332641601562,37.19635960176957,73.44999694824219,52.23527804094149,94.25835567317964,21.47800064086914,35.60667095581887,69.5155029296875,49.93726961475843,89.79647604992267,20.100000381469727,36.97569934391403,72.70999908447266,50.8894031809876,92.49782369972968,21.32266616821289,212468400,194440000,45996000,49498500,128626500
2018-12-28,37.068241119384766,73.9010009765625,51.90500259399414,93.51315307617188,22.257999420166016,37.61158485125464,75.67350006103516,52.77530810884627,95.39478441289484,22.416000366210938,36.669634095844515,72.44999694824219,51.67291960999607,92.70274665608574,21.227333068847656,37.3695713753001,73.6675033569336,52.5407469801102,95.09669800909862,21.540000915527344,169165600,176580000,34398000,38196300,149085000
2018-12-31,37.42650604248047,75.09850311279297,51.8197135925293,94.61231994628906,22.18666648864746,37.81087750774478,76.03800201416016,52.71382450957579,95.38546555061806,22.61400032043457,37.12754724024566,74.3499984741211,51.22859846003051,93.55972900408138,21.68400001525879,37.613945420363905,75.54000091552734,52.457936179774954,94.35150145489395,22.519332885742188,140014000,139090000,33110000,33173800,94534500
2019-01-02,37.469200134277344,76.95649719238281,52.30172348022461,94.19315338134766,20.674667358398438,37.68986030291286,77.66799926757812,52.604719228090424,94.77999501810811,21.0086669921875,36.593684420142715,73.04650115966797,50.8437723354211,92.16248588194682,19.920000076293945,36.750281492025124,73.26000213623047,50.93898605822551,92.73070067123591,20.406667709350586,148158800,159662000,31868000,35329300,174879000
2019-01-03,33.73699188232422,75.01399993896484,50.85319900512695,90.72797393798828,20.02400016784668,34.57454401761466,76.9000015258789,52.875981979933826,93.32685613906989,20.626667022705078,33.69191057763836,74.85549926757812,50.69947078305662,90.5416699356985,19.825332641601562,34.16169817620422,76.00050354003906,52.10287264182408,93.24301756134673,20.46666717529297,365248800,139512000,41960000,42579100,104478000
2019-01-04,35.177207946777344,78.76950073242188,53.461639404296875,94.94763946533203,21.179332733154297,35.24601741169735,79.69999694824219,53.55734876361941,95.48791028431893,21.200000762939453,34.11899903898665,75.91549682617188,51.41802873823579,92.15314405138929,20.18199920654297,34.29220295413125,76.5,51.700692372040024,92.88902869653987,20.399999618530273,234428400,183652000,46022000,44060600,110911500
2019-01-07,35.098899841308594,81.47550201416016,53.35502624511719,95.06875610351562,22.33066749572754,35.312442278685964,81.72799682617188,53.69124431582315,96.19586869021902,22.44933319091797,34.61724819958452,79.45950317382812,52.696467715878086,94.06274289749047,21.183332443237305,35.281596415192155,80.1155014038086,53.60545509662506,94.67752835079634,21.447999954223633,219111200,159864000,47446000,35656100,113268000
2019-01-08,35.76799392700195,82.8290023803711,53.82365036010742,95.75804901123047,22.356666564941406,36.0218713099174,83.83049774169922,54.21937794351435,96.84790055480005,22.93400001525879,35.23888962424999,80.83049774169922,52.9796244703007,94.7427119468028,21.801332473754883,35.485645667649806,83.2344970703125,53.85489011971535,95.98160666219535,22.797332763671875,164101200,177628000,35414000,31514400,105127500
2019-01-09,36.375396728515625,82.97100067138672,53.63917541503906,97.12734985351562,22.568666458129883,36.66486270672353,83.38999938964844,54.13458118632317,97.69556453271322,22.899999618530273,35.502256061427595,82.06999969482422,53.27815698611534,96.167907492278,22.097999572753906,35.89611645994749,82.64900207519531,53.95357823458152,96.74543914679175,22.366666793823242,180396400,126976000,26998000,32280800,81493500
2019-01-10,36.491668701171875,82.81099700927734,53.49932861328125,96.50324249267578,22.99799919128418,36.532003660455786,83.1624984741211,53.54792673522367,96.64296868803648,23.025999069213867,35.794103077351124,81.08100128173828,52.797627727154754,95.36681319367068,22.119333267211914,36.18322084854541,82.05049896240234,53.30642301238766,96.14927562362891,22.293333053588867,143122800,130154000,26598000,30067600,90846000
2019-01-11,36.133384704589844,82.02799987792969,52.78721237182617,95.75804901123047,23.150667190551758,36.46793199596804,83.0145034790039,53.228564287913436,96.3542074849832,23.227333068847656,35.94831676050969,81.81099700927734,52.38850724708884,94.67750733582264,22.584667205810547,36.27337496621485,82.02749633789062,53.05648645219858,96.12133285908699,22.805999755859375,108092800,93724000,30864000,28314200,75586500
2019-01-14,35.59005355834961,80.8604965209961,52.14453125,95.05943298339844,22.293333053588867,35.891383692191056,82.41000366210938,52.48868696018829,95.82326153514298,22.833332061767578,35.40498556947879,79.75749969482422,51.99774560855751,94.32354825198587,22.266666412353516,35.79173197667657,80.75,52.2352805449362,94.91970677496842,22.825332641601562,129756800,120118000,28490000,28437100,78709500
2019-01-15,36.318458557128906,83.72799682617188,53.880184173583984,97.81665802001953,22.961999893188477,36.3943821085161,83.75800323486328,53.96746406204631,97.85391881227768,23.253332138061523,35.601911260051914,81.30049896240234,52.28982800056554,94.9010632100521,22.299999237060547,35.65411028555859,81.5999984741211,52.4668659224875,95.48791180465614,22.333332061767578,114843600,119970000,37518000,31587600,90849000
2019-01-16,36.76215362548828,84.18900299072266,54.02894973754883,98.16132354736328,23.06999969482422,36.98518520942271,85.25,54.666184830089556,98.98104689407475,23.46666717529297,36.30185501531,83.79399871826172,53.95456755691764,97.7700958264895,22.899999618530273,36.320836811858406,84.21099853515625,54.05325069106837,98.04954825955396,22.985332489013672,122278800,127338000,38280000,29853900,70375500
2019-01-17,36.980438232421875,84.66100311279297,54.505516052246094,98.85063934326172,23.15399932861328,37.40751959655014,85.00849914550781,54.58386705102719,99.32569853811184,23.433332443237305,36.36354252641356,83.875,53.71901337333294,97.58380061011998,22.94333267211914,36.58657410659207,84.0,53.95357830753692,97.80735829633008,23.08066749572754,119284800,84178000,24896000,28393000,55150500
2019-01-18,37.20821762084961,84.80999755859375,54.91115951538086,100.33170318603516,20.150667190551758,37.459720094996186,85.80999755859375,55.44177382173564,100.50869017626661,21.808666229248047,37.008910562862575,84.5770034790039,54.51344565423578,98.65501014000569,19.98200035095215,37.36955746448795,85.5999984741211,54.97512970149426,100.09882855963359,21.53333282470703,135004000,120410000,44892000,37427600,362262000
2019-01-22,36.37303161621094,81.6084976196289,53.489402770996094,98.44076538085938,19.92799949645996,37.186855683764556,84.09349822998047,54.49806812936221,99.76349159382995,20.53333282470703,36.21168817452131,80.51000213623047,53.105574125918835,97.67693686706806,19.700000762939453,37.11093212681015,84.05000305175781,54.350783108916545,99.4374685282062,20.321332931518555,121576000,128336000,39632000,32371300,181000500
2019-01-23,36.52013397216797,82.0009994506836,53.77604293823242,99.40022277832031,19.172666549682617,36.80959998409829,82.87149810791016,54.19954087399449,99.707619046763,19.633333206176758,35.99340097474768,80.5999984741211,52.94094594559311,98.12406703485185,18.779333114624023,36.57470436511674,82.80000305175781,53.89753635595871,98.85064197119935,19.5,92522400,104504000,25194000,25874300,187950000
2019-01-24,36.23067092895508,82.74649810791016,53.75571060180664,98.9251480102539,19.43400001525879,36.65300590810053,82.86299896240234,53.95407191142613,99.67034972944384,19.57866668701172,36.00289663164888,81.58899688720703,53.06243916780323,98.12405864949432,18.618667602539062,36.565218274806185,82.05349731445312,53.68182026674649,99.53994049460114,18.868667602539062,101766000,81798000,29114000,23164800,120183000
2019-01-25,37.431251525878906,83.52850341796875,54.6240348815918,99.82870483398438,19.80266761779785,37.51904280334224,84.17400360107422,54.71577542869572,100.49006799762356,19.90133285522461,36.615055849143104,83.08049774169922,54.14251429554499,98.9251500406221,19.303333282470703,36.8902828978478,83.5250015258789,54.263016457589686,99.893909452744,19.625999450683594,134142000,98918000,23260000,31225600,108744000
2019-01-28,37.0848274230957,81.89450073242188,53.550411224365234,97.88188171386719,19.7586669921875,37.09194514242652,82.25,54.22037301937259,99.18598127008563,19.83066749572754,36.458442779137826,80.70449829101562,53.29006221997259,97.4906539790329,19.183332443237305,36.963818953658674,82.17949676513672,54.05672842479024,98.98105042609507,19.527332305908203,104768400,96754000,29334000,29476700,96349500
2019-01-29,36.70046615600586,79.69400024414062,53.064422607421875,95.88846588134766,19.83066749572754,37.51904038821024,81.61900329589844,53.7919113705398,97.77940685736505,19.90399932861328,36.565225817907695,79.53600311279297,52.86407877841263,95.17120799658717,19.453332901000977,37.07297716838964,81.5634994506836,53.6089221228322,97.69556828983518,19.684667587280273,166348800,92656000,19704000,31490500,69325500
2019-01-30,39.208370208740234,83.52149963378906,54.4494743347168,99.09282684326172,20.584667205810547,39.421909052183295,83.84750366210938,54.52534718103893,99.09282684326172,20.600000381469727,38.017288901847,80.98400115966797,53.39072388882378,97.18325881672939,19.89933204650879,38.73383622739391,81.1500015258789,53.42642809001765,97.4533942862602,20.030000686645508,244439200,115676000,29452000,49471900,168754500
2019-01-31,39.49073028564453,85.9365005493164,55.83303451538086,97.27641296386719,20.468000411987305,40.098133383670344,86.82050323486328,55.92130565019333,98.01229781569229,20.770666122436523,39.044667051603305,83.9540023803711,54.80949644829899,96.11203954770808,19.600000381469727,39.41243172091976,84.64250183105469,55.1561302445522,96.68957132056067,20.066667556762695,162958400,218206000,40232000,55636400,188538000
2019-02-01,39.509700775146484,81.3115005493164,55.47251892089844,95.73941802978516,20.81399917602539,40.09337555178489,83.65299987792969,56.25505273717581,96.96899580836966,21.073333740234375,39.369710497458655,81.10050201416016,55.25581177728074,95.33887337655393,20.233333587646484,39.614098831561684,81.94400024414062,55.65451311988307,96.67091656225128,20.3613338470459,130672400,230124000,33116000,35535700,109251000
2019-02-04,40.6319694519043,81.66549682617188,56.603172302246094,98.49666595458984,20.859333038330078,40.72924978051158,82.48149871826172,56.648796650028686,98.55256070658746,21.020000457763672,39.690019271912284,80.67500305175781,55.41747272312424,95.73011380752806,20.125333786010742,39.72086513717964,81.1500015258789,55.49185868396291,95.82326935860051,20.865333557128906,125982000,98582000,78408000,31315100,110281500
2019-02-05,41.32716369628906,82.94049835205078,57.121395111083984,99.87528228759766,21.42333221435547,41.54070616529914,83.26300048828125,57.16602820626715,99.9218529541223,21.496000289916992,40.89296827882337,82.125,55.71948385490271,98.70159204691247,20.816667556762695,41.013973143644144,82.16699981689453,56.018510837262355,98.79474048673215,20.832666397094727,144406400,89062000,82296000,27325400,101142000
2019-02-06,41.34139633178711,82.01300048828125,55.68427276611328,98.76679992675781,21.148000717163086,41.65696182241028,83.61299896240234,57.22702204444144,99.67035474706215,21.615999221801758,41.011595402857196,81.66699981689453,55.45962798014585,98.30105060550986,21.041332244873047,41.43867303368532,83.5374984741211,56.99246089522924,99.67035474706215,21.305999755859375,112958400,78798000,48256000,20609800,75577500
2019-02-07,40.55842971801758,80.71849822998047,54.84223175048828,98.05885314941406,20.500667572021484,41.27023086120382,81.2770004272461,55.14373685655709,98.35693241305287,20.979999542236328,40.416068041217194,79.64550018310547,54.23128012441886,97.14598851373218,20.200000762939453,40.90483758027317,81.25,55.13530738050181,97.98433866358202,20.886667251586914,126966800,92532000,38298000,29760700,97809000
2019-02-08,40.606075286865234,79.41100311279297,54.667179107666016,98.43144989013672,20.386667251586914,40.66564643059835,79.42949676513672,54.80206586505888,98.53391529898809,20.496667861938477,40.13188767381337,78.33799743652344,54.26351766034865,97.11804063259544,19.899999618530273,40.26771162677322,79.30000305175781,54.29525305025697,97.23913288543345,20.455333709716797,95280000,113150000,21766000,21461100,87663000
2019-02-11,40.37254333496094,79.55000305175781,54.6542854309082,98.04022979736328,20.856000900268555,40.79669311360716,80.4645004272461,55.21515207697365,99.27912466812353,21.239999771118164,40.32965386782356,79.30000305175781,54.54915533036909,97.77941132073386,20.700000762939453,40.758566718862966,80.04900360107422,54.73511835990443,98.92515064403747,20.773332595825195,83973600,66346000,18498000,18914100,106945500
2019-02-12,40.720458984375,81.90049743652344,55.91685104370117,99.56787109375,20.78733253479004,40.74667043828146,81.97000122070312,56.178686919455295,99.8007457117271,21.21266746520996,40.436899701914584,79.94400024414062,55.095139799771296,98.25446194387918,20.641332626342773,40.5322157324539,80.19999694824219,55.095139799771296,98.86924723981868,21.079999923706055,89134000,97172000,35036000,25056600,82764000
2019-02-13,40.55126953125,82.0,55.96891403198242,99.49337005615234,20.544666290283203,41.099324812062115,82.81900024414062,56.674088088339815,100.39692489757431,20.850000381469727,40.48931684716783,81.85549926757812,55.83849173367112,99.40022161107984,20.3713321685791,40.83959548318567,82.3499984741211,56.18760746750366,100.13610640866298,20.823333740234375,89960800,71206000,28042000,18394900,77124000
2019-02-14,40.69900894165039,81.13249969482422,55.9971809387207,99.57719421386719,20.251333236694336,40.80861781758018,81.8949966430664,56.340840976368156,99.94047807179034,20.451332092285156,40.36064525814671,80.3030014038086,55.39664511522368,98.42213802731075,20.066667556762695,40.43927960962729,81.2249984741211,55.78890327451835,99.02760638600282,20.225332260131836,87342800,82410000,21106000,21784700,78012000
2019-02-15,40.608463287353516,80.39749908447266,55.52260208129883,100.8067626953125,20.525333404541016,40.91346730094003,81.44550323486328,56.49804146814514,100.88128427641905,20.53333282470703,40.44881303304922,80.2249984741211,55.37829460553834,100.00567346533983,20.260000228881836,40.80623995233979,81.39299774169922,56.49804146814514,100.518000451986,20.299999237060547,98507200,86878000,27826000,26606900,58573500
2019-02-19,40.72999572753906,81.37899780273438,55.86378860473633,100.76020812988281,20.375999450683594,40.85152323274589,81.69999694824219,56.01900371365517,101.21664758917618,20.769332885742188,40.386868866784106,80.02799987792969,55.37433416937711,100.39692422180575,20.364667892456055,40.439291783552655,80.05000305175781,55.37433416937711,100.40624119828153,20.437332153320312,75891200,73634000,21980000,18038500,62526000
2019-02-20,40.99209976196289,81.1050033569336,55.570213317871094,100.23631286621094,20.17066764831543,41.29948893444707,81.74649810791016,56.08297744721995,100.97534019057609,20.420000076293945,40.74428537587072,80.50599670410156,55.1318389376627,99.43180246941444,19.933332443237305,40.791941569049854,81.5,55.98131675352632,100.90050035433464,20.29400062561035,104457600,66752000,24090000,21607700,107131500
2019-02-21,40.760963439941406,80.97200012207031,54.757930755615234,102.35054779052734,19.415332794189453,41.07311568683924,81.1780014038086,55.49880912828921,102.41603089874982,20.215999603271484,40.57986845134195,80.04550170898438,54.448983619155534,99.9744352195459,19.366666793823242,40.93729535437326,80.99250030517578,55.480459504102605,100.00249838919503,20.12066650390625,68998800,69668000,33272000,29063200,133638000
2019-02-22,41.21607971191406,81.5780029296875,55.370361328125,103.80986785888672,19.6473331451416,41.22322795767942,81.74700164794922,55.40457864300607,104.02502353899213,19.766666412353516,40.83720814261498,81.05850219726562,54.57394613575661,102.73406804699364,19.47333335876465,40.88486432636196,81.17500305175781,55.030174478552766,102.94923086422106,19.632667541503906,75652800,61924000,29436000,27763200,86109000
2019-02-25,41.516326904296875,81.6500015258789,55.40855407714844,104.38985443115234,19.917999267578125,41.90711352229098,82.7300033569336,55.808746128664374,104.94178946368166,20.19333267211914,41.449607503854075,81.51950073242188,55.24887451643721,104.0811525062045,19.799999237060547,41.499648872153486,82.07250213623047,55.63666827579699,104.54889091402318,19.860666275024414,87493600,63690000,26208000,23750600,99397500
2019-02-26,41.5401496887207,81.81999969482422,55.64063262939453,105.11016845703125,19.857332229614258,41.771286013409664,81.99949645996094,55.86031734873191,105.93338542967308,20.134000778198242,41.26373871380323,80.80650329589844,54.88140844418567,103.99694883794052,19.251333236694336,41.39241441823523,81.29900360107422,55.261763980299094,104.08114545694866,19.481332778930664,68280800,53316000,35026000,21536700,128737500
2019-02-27,41.6688346862793,82.05449676513672,55.68427276611328,104.93241119384766,20.982667922973633,41.69981285361265,82.09049987792969,55.82510706806781,105.11015403627373,21.086666107177734,41.15890569167824,80.75499725341797,54.97364672917715,103.72564549251746,20.036666870117188,41.273284939092875,81.40899658203125,55.24391208286884,104.48338641114633,20.118667602539062,111341600,62976000,22092000,21487100,167758500
2019-02-28,41.258968353271484,81.99150085449219,55.86576843261719,104.80145263671875,21.325332641601562,41.6783514880164,82.5885009765625,56.23472068766266,105.59660639729655,21.333332061767578,41.20416392486593,81.69149780273438,55.46210701631137,104.52081391146109,20.720666885375977,41.53776447622518,81.76249694824219,55.49136425895649,104.81080940203023,21.261333465576172,112861600,60518000,27422000,29083900,157810500
2019-03-01,41.692649841308594,83.58650207519531,56.955265045166016,105.26919555664062,19.652666091918945,41.73553931695009,83.71299743652344,57.02865975225924,105.72757715712973,20.475332260131836,41.197017519159516,82.55000305175781,56.08644635618862,104.46468499579466,19.459999084472656,41.52823291281517,82.75650024414062,56.08644635618862,105.60596775127947,20.46266746520996,103544800,99498000,34086000,23501200,343671000
2019-03-04,41.902347564697266,84.80850219726562,57.19826126098633,105.01663208007812,19.02400016784668,42.35508684168328,85.47149658203125,57.798301506845725,105.94275215348932,19.933332443237305,41.45437136174755,83.71800231933594,56.44597589388642,103.65083674982992,18.851999282836914,41.86422115680062,84.25,57.25479323418652,105.727589339908,19.874666213989258,109744800,123348000,35490000,26608000,256452000
2019-03-05,41.826080322265625,84.62149810791016,57.980289459228516,104.49273681640625,18.43600082397461,41.938074334374114,85.38999938964844,58.34229911039915,105.13821797560405,18.933332443237305,41.590177345198846,84.45050048828125,57.17841857831907,104.05306879506546,18.00666618347168,41.923777845327606,85.14749908447266,57.32619545576934,105.00725181824801,18.799999237060547,78949600,73630000,40094000,19538300,281470500
2019-03-06,41.58543014526367,83.44750213623047,57.76953887939453,104.53951263427734,18.416000366210938,41.81656650222476,84.88749694824219,58.255520128917794,105.39079978713929,18.767332077026367,41.44722463850816,83.41400146484375,57.67581203241563,104.24016040036199,18.292667388916016,41.621171381521776,84.79850006103516,58.10774323810325,104.6517723984157,18.43199920654297,83241600,79920000,23602000,17687000,155032500
2019-03-07,41.10409164428711,81.29750061035156,57.0708122253418,103.26728057861328,18.439332962036133,41.56636432916655,83.48750305175781,57.70209600970842,104.35243706298319,18.979999542236328,40.98971605951243,81.02549743652344,56.61755761884441,102.78083579614767,18.28333282470703,41.43054036805001,83.36849975585938,57.54935904423013,104.21211411936689,18.589332580566406,99185600,99140000,30086000,25339000,141637500
2019-03-08,41.201786041259766,81.04000091552734,57.02716827392578,103.37953186035156,18.94266700744629,41.239912445241174,81.13600158691406,57.1997417315838,103.56662434504166,19.03933334350586,40.389234781584264,79.32849884033203,56.04676882458191,101.7798675637525,18.392667770385742,40.58462987503848,80.20050048828125,56.2302536858285,102.11663974589133,18.46066665649414,95997600,93340000,23694000,22818400,132294000
2019-03-11,42.62910079956055,83.53099822998047,58.47966766357422,105.54985046386719,19.39466667175293,42.68152368683469,83.614501953125,58.511898680700604,105.66210311360568,19.41866683959961,41.78319363004304,81.30049896240234,57.106514344542475,103.81921978822255,18.700000762939453,41.816553318678096,81.30599975585938,57.127837740777274,103.82856941761963,18.90133285522461,128044000,77528000,30032000,26491600,110884500
2019-03-12,43.10807418823242,83.65499877929688,59.371788024902344,106.28887176513672,18.890666961669922,43.52745383687402,84.2135009765625,59.791320897490806,106.6349935976822,19.204666137695312,42.741113814227916,83.04900360107422,58.63041793238064,105.3814581683487,18.737333297729492,42.8912342977693,83.44999694824219,58.63041793238064,105.5404875042275,19.099332809448242,129870400,72290000,42220000,26132700,112561500
2019-03-13,43.29868698120117,84.54049682617188,59.461544036865234,107.11209106445312,19.263999938964844,43.67755854133484,85.0,59.861240388042035,107.57982945338087,19.465999603271484,43.11044015144397,83.96749877929688,59.404516443236744,106.43854664245775,18.84666633605957,43.42735903779865,84.1500015258789,59.80223027871917,106.76596208728289,18.926666259765625,124130000,71040000,25888000,35513800,102670500
2019-03-14,43.780029296875,84.31099700927734,59.137725830078125,107.19625854492188,19.33066749572754,43.86819707283481,85.0999984741211,59.74123922576075,107.76689983325032,19.69266700744629,43.50123674636694,84.21700286865234,59.07326001338981,106.95303977133135,19.21933364868164,43.82053724326323,84.55999755859375,59.459566851406144,107.14948899790214,19.496667861938477,94318000,58932000,27302000,30763400,106551000
2019-03-15,44.34952926635742,85.61799621582031,59.02714538574219,108.43111419677734,18.36199951171875,44.63785523657547,85.94000244140625,59.5934639595921,109.6846496238026,18.9146671295166,43.78241438212483,84.65650177001953,58.86399263821987,107.19627802741456,18.293333053588867,44.04691043760487,85.1500015258789,59.408991597657796,107.89788559430455,18.900667190551758,156171600,151018000,51886000,54681100,221782500
2019-03-18,44.80226135253906,87.10749816894531,58.94036102294922,109.9840087890625,17.965999603271484,44.89042547105156,87.5,59.257737607989256,110.021428718095,18.536666870117188,44.27088419713954,85.63150024414062,58.58975837909338,108.56208717143643,17.81999969482422,44.273269369596825,85.63500213623047,58.99689299412043,108.6743398214122,18.399999618530273,104879200,108582000,24442000,31207600,154215000
2019-03-19,44.44722366333008,88.09249877929688,59.630157470703125,110.05884552001953,17.83133316040039,45.03340534638429,89.20800018310547,59.677268706394294,110.79787303888932,18.219999313354492,44.30186992001534,87.67549896240234,58.985484173693706,109.44142741420875,17.56399917602539,44.88090335634377,87.67549896240234,59.0975568546802,110.47045045343856,17.833332061767578,126585600,127284000,29788000,37588700,177009000
2019-03-20,44.835628509521484,89.8635025024414,60.81882858276367,109.9372329711914,18.239999771118164,45.152547444755115,89.9749984741211,60.99537085692639,111.0878726024812,18.33133316040039,44.018310490038075,88.35150146484375,59.48783028814234,109.1794990293187,17.753332138061523,44.375737368520994,88.49700164794922,59.57758831206408,109.8156235537062,17.979333877563477,124140800,125312000,41508000,28113300,103623000
2019-03-21,46.4869384765625,90.96299743652344,61.29985809326172,112.46302032470703,18.26799964904785,46.782412668747526,91.1875,61.31523015861807,113.02430496873225,18.43000030517578,45.228796167797555,89.36399841308594,60.33036996643317,109.53497341755433,17.89666748046875,45.278837530094265,89.81300354003906,60.499969664619066,109.58175011169037,18.17333221435547,204136800,115356000,28150000,29854400,89206500
2019-03-22,45.52427673339844,88.2385025024414,59.88752746582031,109.49755096435547,17.635332107543945,47.106486442351226,90.9489974975586,61.17587898783279,111.87365550981598,18.18666648864746,45.45993886884796,88.15550231933594,59.805703287370676,109.48819419892963,17.600000381469727,46.54651613890854,90.50849914550781,60.938839711547274,111.78946603234603,18.172000885009766,169630800,127260000,34422000,33624500,131184000
2019-03-25,44.97385025024414,88.71299743652344,59.378238677978516,110.06819152832031,17.3613338470459,45.74589025963321,89.13400268554688,59.97629637539744,110.39560694464829,17.545333862304688,44.463921198190846,87.375,59.01226397560031,108.81464904379506,16.964000701904297,45.63389617304779,87.8895034790039,59.48634632853268,109.03916145254556,17.31399917602539,175381200,102076000,27576000,27067100,153225000
2019-03-26,44.50917434692383,89.18800354003906,59.004329681396484,110.30205535888672,17.851333618164062,45.96033017793337,90.28849792480469,59.88752915106915,111.05043239750712,18.017332077026367,43.98256747013785,88.66799926757812,58.60364203693624,109.31044525546203,17.6286678314209,45.66962270436676,89.6500015258789,59.765536323392006,110.96624292472451,17.62933349609375,199202000,97318000,30752000,26097700,110263500
2019-03-27,44.90949630737305,88.28500366210938,58.41768264770508,109.23558807373047,18.32200050354004,45.216881824139065,89.375,59.107480926935835,110.58267652142,18.357999801635742,44.45199033761694,87.28399658203125,57.7343275454508,108.066242445422,17.8786678314209,44.97621570071659,89.20649719238281,59.107480926935835,110.27396756263792,17.916667938232422,119393600,86496000,29428000,22733400,131688000
2019-03-28,44.96906280517578,88.6709976196289,58.133026123046875,109.38529205322266,18.57466697692871,45.16922096451442,88.89649963378906,58.37998553960002,109.99335334252171,18.68866729736328,44.68550359481245,87.67350006103516,57.69465178230228,108.6369078299129,18.34000015258789,45.0238672363422,88.5,58.293205073603154,109.86238717401064,18.477333068847656,83121600,60860000,22402000,18334800,101611500
2019-03-29,45.26215744018555,89.0374984741211,58.36213684082031,110.33013153076172,18.657333374023438,45.2931356005877,89.64299774169922,58.713235095709805,110.68561013075379,18.67733383178711,44.926175293457625,88.83149719238281,57.8409432687041,109.41336116419514,18.299999237060547,45.23356445269698,89.3290023803711,58.525285785823435,110.45174094038818,18.579999923706055,94256000,66416000,30890000,25399800,89869500
2019-04-01,45.56953430175781,90.70950317382812,59.457584381103516,111.34043884277344,19.278667449951172,45.67437643956733,90.78350067138672,59.518081382666765,111.42463546097007,19.280000686645508,44.88804040836257,89.9365005493164,58.831756331098426,110.47980195188099,18.75200080871582,45.66484665828768,90.00550079345703,58.89027081678806,111.27495575622991,18.841333389282227,111448000,84776000,27706000,22789100,121656000
2019-04-02,46.231971740722656,90.6989974975586,59.782894134521484,111.49945831298828,19.058666229248047,46.336817529759834,91.0,59.79628368337261,111.77074738362543,19.29599952697754,45.524266300655576,90.25599670410156,59.073755024656165,110.87268356635482,18.92533302307129,45.53379608332538,90.5510025024414,59.510642496833356,111.37784178714952,19.219999313354492,91062800,68962000,18288000,18142300,82183500
